customer_id,first_name,last_name,email,phone,date_of_birth,province,city,postal_code,account_creation_date,subscription_type,monthly_charges,total_charges,contract_length,payment_method,paperless_billing,auto_pay,referral_code,last_login_date,account_status
CUST_005626,Becky,Evans,timothy61@example.net,(355) 994-4869,1986-06-07,QC,East James,H3A 1Y9,2022-07-28,Basic,29.653021395273704,476.2602439623999,12,Bank Transfer,False,False,REF8460,2023-08-29,Active
CUST_005627,Debbie,Garcia,shannon37@example.com,175.053.8809,1973-06-18,ON,Shepherdtown,P4I 5V9,2022-01-25,Premium,60.395520005228335,1336.0758783658378,24,Bank Transfer,False,False,REF9210,2023-03-23,Active
CUST_005628,Kyle,Harmon,david83@example.com,553 711 8424,1975-03-13,ON,Rebeccaberg,K2B 3Q8,2022-06-10,Basic,30.48850402995581,547.5045147030064,12,Credit Card,True,False,REF6761,2022-06-28,Active
CUST_005629,Sarah,Fuller,marywilliams@example.com,864-663-0876 x922,1997-03-31,NB,Timothyfort,E0J 2C2,2022-10-20,Premium,62.726793832925004,938.5266064276258,12,Bank Transfer,True,True,REF6815,2023-07-08,Active
CUST_005630,Stephanie,Nguyen,sara63@example.org,525 630 2739,2000-06-11,ON,Jacobfort,N9P 5E1,2022-09-12,Premium,57.23311261023923,860.1260380231588,12,Bank Transfer,True,False,,2022-10-11,Active
CUST_005631,Teresa,Mitchell,gbarron@example.com,(518) 851-8776,2000-08-23,QC,South Christopher,G5V 5W6,2022-10-25,Basic,31.31258274430685,436.627830077905,12,Credit Card,False,True,REF7424,2023-09-01,Active
CUST_005632,Bradley,Church,iflores@example.net,(533) 411-2330,2005-09-21,BC,Ruthside,V4J 1O1,2022-01-11,Basic,28.543542763152914,654.0528324296704,24,Bank Transfer,False,False,REF7636,2022-07-25,Active
CUST_005633,Veronica,Butler,vwalter@example.com,343 812 6340,1977-07-24,BC,Theresafort,V6Y 9B7,2023-05-30,Premium,62.92573579050789,377.8948904080293,12,Credit Card,False,False,,2023-08-09,Active
CUST_005634,Suzanne,Martin,millermatthew@example.org,358-324-9197,1964-09-04,NS,Roseland,B3K 8Y3,2023-11-14,Premium,62.67148502383904,124.05073024759841,24,Bank Transfer,False,True,,2023-12-27,Active
CUST_005635,George,Phelps,michael89@example.org,689-379-0419,1953-09-03,ON,Port Daniel,L0J 7P0,2022-06-13,Premium,57.22939418671806,917.7966285513448,36,Credit Card,True,True,,2023-07-11,Active
CUST_005636,Robert,Perez,jennifer86@example.net,991.336.6748,1978-11-21,MB,New Jesusberg,R7H 2L5,2023-02-02,Basic,29.130115067861578,352.3173520138823,12,Bank Transfer,True,False,,2023-04-15,Active
CUST_005637,Linda,Myers,cartermatthew@example.net,(440) 230-2428,1987-05-18,AB,South Tylerton,T2W 6Y2,2023-03-28,Premium,62.1863091639493,623.0597897671439,36,Credit Card,False,True,,2023-04-04,Active
CUST_005638,James,Sandoval,rachelharvey@example.net,(356) 678-7803,1971-06-24,BC,Arroyobury,V8G 7H2,2023-01-28,Basic,31.175744656960727,372.8550695460875,12,Credit Card,True,True,REF2780,2023-08-01,Active
CUST_005639,Sandra,Ramos,walter07@example.org,(835) 715-2652,1947-01-04,BC,Diazburgh,V4N 7L0,2023-09-04,Basic,29.237148490161896,116.95305373040016,36,Bank Transfer,True,False,,2023-11-10,Active
CUST_005640,Christina,Elliott,saraguzman@example.com,279 502 5594,1999-09-13,ON,Lake Steven,K8K 2B3,2023-09-25,Premium,60.49884455749737,244.22233679874057,12,Credit Card,True,True,,2023-12-02,Active
CUST_005641,Charles,Mitchell,nicholas30@example.org,(101) 446-3579,1955-06-26,AB,East Jeffrey,T4Y 4G3,2022-05-29,Basic,28.598026658664196,572.5908281133164,36,Bank Transfer,True,True,,2023-05-30,Active
CUST_005642,Jerome,Graham,thomaswood@example.com,1-629-367-8237,1963-04-13,QC,South Denisefort,G4B 9N0,2023-05-19,Premium,57.31950596714499,459.6400666146766,12,Credit Card,False,False,,2023-08-22,Active
CUST_005643,Beth,Thompson,darrell73@example.com,(235) 323-3469 x908,1984-06-07,ON,North Laurabury,N5K 8V4,2023-10-11,Basic,28.956821585007862,87.58206721911272,12,PayPal,False,True,,2023-10-15,Active
CUST_005644,Katelyn,Stephens,austinnorman@example.net,1 (176) 049-6026,1950-01-14,QC,South Kevinport,J5O 5L6,2022-08-10,Premium,62.03842879171834,871.6845076423756,12,Credit Card,False,False,,2022-10-03,Active
CUST_005645,Ralph,Diaz,rebecca08@example.org,(514) 438-6895 x267,1983-09-06,ON,Leonardview,N7K 0C9,2022-02-04,Premium,58.251414519402545,1401.6044724126111,12,Credit Card,False,True,,2023-10-21,Active
CUST_005646,Melissa,Wilkinson,omoran@example.net,(182) 202-2473,1985-06-07,QC,Suarezburgh,H9I 2F2,2022-03-06,Premium,57.53144895501269,1208.6141155659438,12,Bank Transfer,False,True,,2022-03-28,Active
CUST_005647,Jacob,Aguirre,nancyharvey@example.net,1 (441) 421-5502,1957-07-16,QC,East Cassieberg,G3Q 1I9,2023-07-17,Premium,60.27500038599233,363.6110930179678,12,Credit Card,True,False,REF3202,2023-12-31,Active
CUST_005648,Christopher,Johnson,alexabrock@example.com,1 (104) 925-1134,1956-10-23,ON,South Ashley,L5O 7O9,2023-05-18,Enterprise,145.79645436432943,1162.3067583117036,12,PayPal,True,False,REF7127,2023-11-01,Active
CUST_005649,Rebecca,Drake,normanmichelle@example.org,153 205 0777,1958-04-22,QC,Port Aaronview,J6W 3M2,2022-06-01,Basic,30.752962988904773,554.4735153755539,24,Credit Card,True,False,,2023-03-05,Active
CUST_005650,Benjamin,Case,dianenelson@example.net,1-213-127-7036,2004-08-30,MB,New Nicole,R7G 4P7,2023-10-24,Premium,60.89092204470994,121.42339220272076,24,Credit Card,True,True,,2023-10-28,Active
CUST_005651,Joshua,Adams,murrayfrank@example.net,1 (334) 289-2167,1985-05-13,QC,South Karenbury,H5R 5Q2,2023-05-02,Enterprise,149.30062826545773,1189.0880549102849,12,Bank Transfer,False,False,,2023-05-21,Active
CUST_005652,Heather,Brooks,iwatts@example.com,158-255-4078,1951-09-07,QC,North Robertville,H9S 1L8,2022-10-16,Enterprise,151.03968342412625,2110.153661647534,36,PayPal,True,True,,2022-11-01,Active
CUST_005653,Denise,Pennington,rebeccabrown@example.org,(534) 303-1812 x724,1975-02-22,QC,West Michael,J5Q 1I4,2022-08-22,Basic,30.40250568812048,454.1392257697849,24,Bank Transfer,True,True,,2023-11-06,Active
CUST_005654,Amber,Davis,flopez@example.com,414-539-6311 x127,1959-06-20,AB,Skinnermouth,T9A 7K0,2023-11-28,Basic,29.440715325490302,59.3844662908671,24,Credit Card,True,True,,2023-12-19,Active
CUST_005655,Zoe,Goodman,gloverbrandon@example.com,(838) 079-9998 x757,2006-09-06,MB,Jordanborough,R5Z 1B7,2022-07-22,Basic,31.28208532499329,563.3056827363721,24,Credit Card,True,False,,2023-10-22,Active
CUST_005656,Karen,Holloway,vanessaleonard@example.org,(835) 330-3197 x285,1967-06-02,ON,Port Christinashire,N1C 5R8,2022-10-12,Enterprise,151.6125114945894,1975.5444497608746,12,Credit Card,True,False,REF4973,2023-05-30,Active
CUST_005657,Tina,Gonzales,wanda75@example.org,578-778-7546,1970-08-06,ON,New John,L9O 0C2,2023-07-11,Basic,31.136248250197745,186.21134049664045,24,Credit Card,True,True,,2023-11-24,Active
CUST_005658,Scott,Clarke,qharris@example.net,(849) 935-9256,1960-05-31,BC,Danashire,V2B 6B5,2023-06-01,Basic,30.406867048250344,212.33116432822368,36,Bank Transfer,True,True,,2023-09-19,Active
CUST_005659,George,Hutchinson,ricky96@example.net,(163) 131-7658 x791,1963-11-09,NB,Lake Daniel,E6T 0K4,2023-02-06,Enterprise,146.19180832531416,1457.0823506253644,12,Credit Card,True,False,,2023-02-24,Active
CUST_005660,Christina,Shea,david28@example.org,918-220-3736 x501,1957-08-17,BC,Daniellefort,V9J 7C9,2022-04-22,Basic,30.692550746013843,613.8549396121731,12,Credit Card,True,True,REF9701,2023-07-29,Active
CUST_005661,James,Vargas,thompsonrebecca@example.com,+1 (593) 108-4224,1975-04-08,QC,Port Brittany,G7Z 3E5,2023-02-27,Basic,31.33987658084583,282.1105561961051,12,Credit Card,False,True,REF5736,2023-07-25,Active
CUST_005662,Joyce,Roth,harrygalvan@example.org,627-151-4832 x777,1958-07-22,BC,Floresview,V3J 8T9,2023-07-04,Basic,30.778438890497736,184.35605222234327,36,Credit Card,True,False,,2023-08-22,Active
CUST_005663,Donald,Anderson,emilywood@example.com,777-323-0782 x677,2005-08-19,BC,Austinport,V1O 2Y1,2022-09-07,Basic,30.701167398633004,461.4982192217667,12,Credit Card,False,False,REF1485,2022-10-27,Active
CUST_005664,Richard,Becker,johnfoster@example.org,910 375 8369,1968-04-10,QC,Port Tanya,G8W 6Y7,2023-05-07,Premium,62.21891093710026,501.27645105890616,24,Credit Card,True,False,,2023-12-16,Active
CUST_005665,Darren,Floyd,qcastaneda@example.net,908-050-6616 x579,1966-03-05,ON,Floresbury,M0V 5J4,2022-02-21,Basic,29.575012475226643,647.7353182675339,12,Credit Card,True,True,,2022-06-01,Active
CUST_005666,Lindsay,Dickson,gonzaleztimothy@example.net,(199) 439-6091,1982-02-22,NB,New Annaberg,E2L 4O0,2023-05-18,Basic,31.366422525624177,219.25635113902734,24,Credit Card,False,True,REF5603,2023-07-02,Active
CUST_005667,Leslie,Keith,foxbrittany@example.org,1 (491) 166-2240,1945-01-30,AB,South Cindy,T0K 4W0,2022-06-24,Basic,29.83878462711238,507.7044845454354,24,Bank Transfer,False,False,,2022-08-28,Active
CUST_005668,Darrell,Brown,stephaniegarcia@example.com,231-906-3958 x855,2001-06-01,ON,Vincentshire,P6W 2U9,2022-01-28,Basic,29.30028708143845,644.9096824334148,36,Bank Transfer,False,True,REF4389,2022-02-04,Active
CUST_005669,Natasha,Perry,victoria45@example.org,496-756-9754 x521,1979-02-20,ON,South Darren,M3Y 9J8,2022-03-18,Basic,30.440032481543636,578.7290161390536,12,Credit Card,False,True,,2023-07-25,Active
CUST_005670,Christian,Bryant,fross@example.net,152 203 3934,1973-01-05,ON,East Zachary,N8I 5V8,2023-07-23,Basic,29.32127740104825,147.4556388348093,24,Bank Transfer,False,True,REF6159,2023-11-11,Active
CUST_005671,Amber,Caldwell,michellefoley@example.org,(284) 584-5939,2005-05-07,MB,Wolfhaven,R6V 0E1,2022-11-23,Basic,30.1519676442787,423.00149778953244,36,Credit Card,True,False,,2023-07-13,Active
CUST_005672,Tommy,Gonzalez,sean59@example.com,(284) 227-9138 x517,1970-11-16,QC,New Jamie,G5F 7S3,2022-04-20,Enterprise,153.75697497316736,2450.9272470656756,12,Credit Card,False,False,,2022-07-16,Active
CUST_005673,David,Wright,smithalejandro@example.net,(871) 149-0780,1980-04-03,ON,Patelville,K9B 6O7,2023-05-07,Basic,29.381599486592368,233.80816452015313,24,PayPal,True,True,,2023-07-23,Active
CUST_005674,Douglas,Allison,dsantiago@example.com,(506) 076-2986,1995-02-28,AB,Vincentview,T0N 3X4,2023-08-09,Premium,58.761717220546366,235.78447539072755,24,Bank Transfer,False,True,REF5712,2023-09-17,Active
CUST_005675,Michael,Mcdonald,christopher63@example.org,1-698-897-8176,1990-10-12,ON,Robinland,M2K 7X5,2023-08-24,Enterprise,157.45257015052695,788.8109293807271,12,PayPal,True,True,,2023-09-06,Active
CUST_005676,Edward,Williams,voconnell@example.com,1 (668) 390-6391,1947-11-15,ON,Lewisside,L4S 7E4,2023-03-24,Premium,62.90383529359047,568.8826199745183,24,PayPal,False,True,REF2016,2023-12-12,Active
CUST_005677,Jean,Watts,smithtroy@example.net,(908) 392-3943 x745,1999-10-16,AB,Lake Jared,T5A 2F7,2022-05-11,Basic,31.291893265525918,629.6075221546688,24,Credit Card,False,False,,2022-07-10,Active
CUST_005678,Christina,Webb,cantrelljames@example.org,449-435-3055,1957-11-11,ON,Hillstad,L8I 7D3,2023-02-25,Basic,31.272994129545616,343.2583137441052,12,Credit Card,True,False,,2023-04-10,Active
CUST_005679,Kevin,Hernandez,deborahosborn@example.com,1-392-938-1638,1998-06-08,MB,Graytown,R5E 2F1,2023-08-26,Enterprise,155.2288972808219,777.5761301168681,12,Credit Card,True,True,REF7302,2023-09-24,Active
CUST_005680,Sharon,Gross,zkaufman@example.org,1-528-989-8617,1983-06-02,ON,Daltonshire,L3V 4E0,2023-02-17,Basic,29.05353972235362,317.9809342119974,12,Credit Card,False,True,,2023-04-16,Active
CUST_005681,Cheryl,Brandt,jessereeves@example.net,1 (210) 514-4636,1944-10-25,QC,Mitchellfort,G5B 0E1,2022-09-13,Basic,29.431803243885028,323.2750309997843,24,Credit Card,False,True,,2023-06-05,Active
CUST_005682,Jeremy,Hensley,kstewart@example.com,776 944 4504,1977-03-24,BC,Saraberg,V9I 3N5,2022-12-03,Premium,60.036511468545754,724.3965029273259,12,Credit Card,False,True,,2023-01-09,Active
CUST_005683,Michelle,Rodriguez,owensheather@example.com,1-993-277-4891,1951-10-26,ON,Port Laurenton,M1H 4J5,2023-10-11,Basic,30.6670276960425,92.1418907648841,12,Credit Card,True,True,,2023-10-13,Active
CUST_005684,Jennifer,Lane,williamsonjames@example.org,300.753.2254,1963-12-10,QC,West Jamesburgh,G7K 9J2,2023-05-29,Basic,30.11483134794803,243.72043090613514,24,Credit Card,True,False,REF4931,,Active
CUST_005685,Joseph,Hall,lisa34@example.com,405-752-0187 x187,1999-07-19,QC,Port Michael,H3H 4F8,2022-08-13,Basic,30.92107577852181,460.4009647815382,12,Bank Transfer,True,True,,2022-12-23,Active
CUST_005686,Donald,Jefferson,jocelynballard@example.org,663 859 8339,1952-12-15,BC,Pattersonbury,V8F 4T7,2022-09-30,Basic,29.85896034022472,475.2691341196257,24,Credit Card,False,False,,2023-07-29,Active
CUST_005687,Nicholas,Pollard,rodriguezmary@example.com,1 (486) 974-7021,1946-10-01,QC,Wiseland,J4B 6L4,2022-04-13,Basic,31.451884178837034,627.8088477577195,36,Credit Card,False,False,REF3182,2022-12-16,Active
CUST_005688,Heather,Bowman,waynethompson@example.com,1-858-025-9828,1962-08-25,QC,East Edwardfurt,H7V 4T0,2022-07-07,Basic,29.864111846745313,511.0094561563702,24,PayPal,True,False,REF7650,2023-02-21,Active
CUST_005689,Amanda,Frank,wcarr@example.com,(874) 579-6952 x900,1975-05-03,AB,Cunninghamchester,T5N 2S3,2022-05-04,Premium,58.316454450432715,1227.166371334395,36,Credit Card,False,False,,2022-07-14,Active
CUST_005690,Greg,Edwards,paul92@example.com,(382) 879-9489,1993-06-13,AB,Kennedyton,T2W 3B9,2022-10-18,Enterprise,154.82636358293402,2163.128619946326,12,Credit Card,False,False,,2023-09-25,Active
CUST_005691,Kim,Norris,qdonaldson@example.net,735-524-7100 x316,1965-03-29,BC,Timothyside,V7N 5V6,2023-10-23,Enterprise,143.7467454199301,426.70452406286904,36,Bank Transfer,False,True,REF9620,2023-10-26,Active
CUST_005692,Christopher,Chambers,adammata@example.net,915.234.4728,1997-12-30,NS,Martinstad,B1J 6P9,2022-10-14,Basic,31.01962441129232,466.82489258581876,12,Credit Card,True,True,,2023-08-22,Active
CUST_005693,Michael,Arellano,duncansara@example.net,1 (865) 231-6101,1959-05-11,QC,Smithmouth,J1Z 4U9,2022-10-23,Basic,29.16145379384839,378.8399948163754,12,Credit Card,False,True,,2023-10-16,Active
CUST_005694,Sarah,Carter,sortiz@example.net,625.628.2647,1963-03-23,SK,New Wendyshire,S9B 8H1,2022-10-24,Basic,30.77137255108294,459.08123861580134,36,PayPal,True,False,,2023-03-09,Active
CUST_005695,Cody,Hansen,denisefuller@example.net,1 (321) 214-9899,1995-12-06,QC,Armstrongborough,H4I 7Q6,2022-11-06,Basic,30.99091412295206,434.8941298488382,24,Bank Transfer,False,True,REF5994,2023-04-07,Active
CUST_005696,Donald,Davis,james04@example.org,886 925 7574,1992-04-13,ON,Nelsonbury,P1D 6T4,2023-06-12,Basic,29.243299992110963,203.6055399976745,12,Credit Card,True,True,,2023-12-18,Active
CUST_005697,Brian,Hartman,walkerbailey@example.net,988 523 4701,1990-06-11,ON,West Tylershire,K8W 7V0,2023-11-29,Basic,30.630302055780543,60.4810328067943,24,PayPal,False,True,,2023-11-30,Active
CUST_005698,Heather,Smith,burtonlauren@example.org,+1 (513) 663-8003,1975-06-09,BC,Port Oscar,V4A 5Y4,2022-01-21,Enterprise,143.64909755142327,3300.7765055367354,24,Bank Transfer,True,False,,2023-11-11,Active
CUST_005699,Jeremy,Williams,millerlaurie@example.net,1-206-520-3517,1976-10-17,QC,Alexstad,J5V 1D7,2022-08-11,Basic,29.356184319517435,439.75304152333,36,PayPal,False,True,,2022-09-09,Active
CUST_005700,Michael,Evans,uwallace@example.org,(111) 073-7250 x733,2001-05-21,QC,Brittneyport,H4A 4L1,2022-06-16,Basic,31.44580466976244,441.6160946349863,24,Credit Card,True,False,,2022-10-03,Active
CUST_005701,Daniel,Bailey,murphybilly@example.net,421.684.4954,1977-09-02,ON,Fergusonhaven,P9U 3U7,2022-03-21,Premium,57.17018983273186,1198.1033525369867,24,Credit Card,True,True,,2023-06-07,Active
CUST_005702,Megan,Reynolds,nortonmichael@example.net,(722) 216-4585 x590,1956-01-20,SK,North Judy,S3C 8S1,2022-06-12,Basic,28.60157342757821,516.6077215491108,24,Credit Card,False,True,REF2538,2023-05-28,Active
CUST_005703,Dale,Collins,dickersontiffany@example.com,1 (816) 302-1646,1963-02-04,ON,Davismouth,K2R 5I9,2023-11-04,Premium,60.43945113829432,123.22851199151091,12,Credit Card,False,True,,2023-12-16,Active
CUST_005704,Lisa,Hill,william25@example.com,646 635 6187,1984-12-03,ON,Dawnfort,K5B 8C0,2023-01-21,Basic,30.15076859266322,272.7010940469369,12,Credit Card,False,False,,2023-07-28,Active
CUST_005705,Jamie,Williams,danielletaylor@example.org,720-203-2418,1945-12-15,QC,Rebeccaville,J2X 9L7,2022-04-30,Basic,30.286215096096274,577.7957859410876,24,PayPal,True,False,REF8480,2022-12-21,Active
CUST_005706,John,Marshall,kevinaustin@example.net,915 473 2330,2004-12-16,ON,Frederickmouth,N4E 8F3,2022-09-21,Premium,62.103219830036856,929.0369322145305,24,Bank Transfer,False,False,,2022-11-17,Active
CUST_005707,Matthew,Morton,uwalker@example.net,1-220-508-6825,1963-04-11,ON,Johnsonchester,K8W 6J8,2022-07-06,Enterprise,152.89924653969507,2732.9930533194342,24,Bank Transfer,False,True,,2023-06-25,Active
CUST_005708,James,Williams,steven97@example.net,1-483-885-3652,2004-01-15,ON,West Sheila,L4S 6B5,2022-12-11,Premium,60.60343467817499,727.29163473432,24,Credit Card,True,False,REF0731,2023-06-23,Active
CUST_005709,Darrell,Mcdonald,grantwood@example.com,523 166 2587,1945-07-12,ON,Kristyberg,N2H 5E6,2023-11-16,Premium,58.61240741873882,117.53826468131531,12,Bank Transfer,True,False,REF4373,2023-12-19,Active
CUST_005710,Taylor,Palmer,pecksusan@example.com,279-584-6270,1967-06-21,ON,Jenniferfurt,P8P 0W5,2022-09-04,Basic,29.897903894721043,477.82606786698534,24,Credit Card,False,True,,2023-03-31,Active
CUST_005711,Scott,Shields,kathleen83@example.net,(554) 359-0744,1961-11-16,NB,Smithmouth,E5J 8P0,2022-08-26,Premium,61.42050153326166,979.1951813940336,24,Bank Transfer,True,False,REF9973,2023-04-23,Active
CUST_005712,Brittany,Chavez,rmartin@example.org,941.998.3532,1990-10-20,MB,Jeffreymouth,R9T 4Q3,2023-02-16,Basic,31.441426409511994,314.4466311740236,36,Credit Card,False,False,,2023-09-18,Active
CUST_005713,Timothy,Patel,nancy53@example.com,128-684-9097 x369,1955-03-25,QC,Lake Danielchester,H8K 8Y6,2022-07-05,Basic,29.853605597285704,536.564296559803,24,Credit Card,False,False,REF5924,2022-12-07,Active
CUST_005714,Tyler,Taylor,marissa31@example.net,(633) 063-0974,1952-08-21,ON,Cookport,P7Y 5Z3,2022-02-01,Premium,60.668834106490586,1211.2636863243633,12,Bank Transfer,True,True,,2022-06-05,Active
CUST_005715,William,Washington,johnsonjessica@example.org,294.654.7070,1959-03-07,BC,Jasmineberg,V2M 0H8,2022-05-11,Basic,31.2659384157708,625.516978754113,12,Credit Card,False,True,,2022-06-21,Active
CUST_005716,Danielle,Holland,murphylaura@example.com,932-509-2261,1992-03-07,QC,West Miguel,J4E 3M8,2023-04-24,Basic,29.089395298628578,202.85631398322735,12,Credit Card,True,True,,2023-05-31,Active
CUST_005717,Samantha,Bryan,donnaguzman@example.org,1-509-978-9617,1952-01-24,ON,Karastad,P6K 8R0,2023-09-24,Basic,29.85836075975308,117.57900985338964,24,Credit Card,False,True,,2023-10-21,Active
CUST_005718,Douglas,Lewis,adamsmichael@example.org,1 (176) 469-4305,2001-08-26,AB,North Loribury,T5J 5M5,2022-08-07,Basic,29.792377310448185,507.5985509919515,12,Credit Card,True,False,,2022-10-11,Active
CUST_005719,Curtis,Kim,jonathan29@example.org,(487) 667-8538 x799,1953-10-06,BC,Beckberg,V8V 1G9,2023-09-19,Premium,57.84811638750048,173.59796305822712,24,Credit Card,True,True,REF5859,2023-10-24,Active
CUST_005720,William,Walsh,davidmccarthy@example.net,(953) 276-5353,2000-12-05,ON,Jeremyland,M2D 0H7,2022-05-20,Premium,60.556713818986886,1148.7650532460334,24,PayPal,True,True,,2022-11-22,Active
CUST_005721,Charles,Norman,april68@example.org,611 216 4764,1989-09-26,BC,New Jacquelineberg,V7X 0Y1,2023-06-26,Premium,58.036922283487485,409.2558688824075,24,Bank Transfer,True,False,,2023-09-04,Active
CUST_005722,Richard,Nguyen,qcombs@example.org,444.451.9661,1973-12-14,NL,Marvinchester,A7U 7W5,2022-02-18,Premium,60.57224360124048,1274.1506828020943,24,Credit Card,True,True,,2023-12-31,Active
CUST_005723,Nancy,Alexander,gnelson@example.org,+1 (582) 651-1571,1980-05-27,BC,Jasonbury,V9E 0C3,2023-07-05,Premium,58.24506850054261,345.1795166334457,24,Credit Card,True,False,,2023-10-15,Active
CUST_005724,Justin,Hill,lkline@example.org,1 (225) 397-0425,1946-03-03,BC,South Adrian,V0V 8K0,2023-10-16,Basic,31.26157142058438,93.01245895046944,24,Credit Card,False,False,,2023-11-22,Active
CUST_005725,Kendra,Gallegos,martingina@example.org,1 (841) 605-2694,1956-08-14,BC,Tanyaburgh,V3T 2R2,2022-10-09,Basic,29.079208098846074,378.0625471652445,12,Credit Card,False,False,,2023-10-11,Active
CUST_005726,Kristen,Bonilla,gayvanessa@example.net,550.433.7761,1984-12-09,ON,South Angelastad,P2Y 6R3,2023-07-17,Premium,57.51572899433431,345.4487119832497,36,PayPal,True,True,,2023-08-31,Active
CUST_005727,John,Dickson,brandipacheco@example.org,745 688 2033,1974-04-09,ON,Erikmouth,L8G 3N7,2023-08-23,Premium,61.47284992784658,309.1185069238233,12,PayPal,True,False,REF7091,2023-12-26,Active
CUST_005728,Scott,Roberts,thomaswarren@example.com,393.803.4675,1977-08-27,AB,New Michaelfort,T4P 6C9,2023-07-06,Basic,29.35586322571909,176.6085665776755,12,Credit Card,False,False,REF9323,2023-08-08,Active
CUST_005729,Brian,Valdez,emily50@example.com,821-011-3984 x129,1970-05-08,AB,Carrollberg,T8D 8D1,2022-05-02,Basic,28.525548504379287,542.1169776151881,24,Credit Card,False,True,,2023-02-02,Active
CUST_005730,Joanna,Spence,linda01@example.org,409.583.9004,1952-09-20,NB,New Nathan,E2H 1X9,2023-01-26,Enterprise,149.84647593040947,1503.7249637759971,12,Bank Transfer,False,True,,2023-07-15,Active
CUST_005731,Tracey,Middleton,dorseykelly@example.net,(318) 057-9925 x109,1955-01-30,AB,Joneston,T0V 8T8,2022-05-14,Premium,61.12037161715466,1167.7674973378435,12,Credit Card,True,False,REF1155,2023-09-27,Active
CUST_005732,Joseph,Brown,katherine41@example.net,585-319-7330,1987-03-27,ON,South Edward,L7J 7Q3,2023-09-18,Basic,30.892446686177095,93.33994475775337,12,Credit Card,True,False,REF7253,2023-10-20,Active
CUST_005733,Jeff,Fisher,anthonytownsend@example.org,+1 (402) 111-6126,1959-07-26,BC,West Sarahborough,V4Y 4I2,2023-02-15,Basic,29.50802982326756,294.9164307968437,24,Credit Card,False,False,REF2809,2023-07-04,Active
CUST_005734,Timothy,Woods,april60@example.org,459 691 6016,1962-09-17,MB,West Christina,R1Z 7Q5,2023-10-29,Enterprise,150.72392787151492,450.96841346234027,24,Bank Transfer,False,False,REF1102,2023-12-01,Active
CUST_005735,Natasha,Anderson,scampbell@example.org,239.755.6047,1960-02-28,ON,North Sabrina,L8V 3C0,2023-03-08,Premium,60.60784560321609,425.73801184800516,12,Credit Card,False,False,,2023-03-15,Active
CUST_005736,Jeremy,Joseph,smithsara@example.net,(711) 083-7507 x613,1972-09-12,ON,Russellberg,K0J 3X9,2022-06-02,Basic,29.82396218114366,595.5478965394146,12,Credit Card,True,True,,2023-04-07,Active
CUST_005737,Katherine,Mcguire,vincentyoung@example.net,+1 (107) 685-9277,1982-05-17,ON,Dawsonchester,K2J 2L0,2023-09-21,Premium,58.92233265680765,235.33142622672324,24,Credit Card,False,True,REF4139,2023-12-29,Active
CUST_005738,Elizabeth,Griffin,iwaters@example.org,+1 (841) 956-1488,1948-06-25,ON,Ewingburgh,L6R 4J1,2022-08-18,Premium,62.66487179819825,1066.5033297097743,12,Credit Card,False,False,,2023-05-14,Active
CUST_005739,April,Martinez,robert85@example.org,737-644-5441 x546,1985-11-14,BC,Port Heatherton,V1W 7N8,2022-09-21,Basic,29.8038326322291,415.06223727891387,12,Credit Card,True,False,REF1900,2023-06-12,Active
CUST_005740,John,Carlson,rmaxwell@example.com,833-544-4703,1962-08-03,ON,Lake Andrew,M2Y 9P5,2023-06-27,Basic,30.86898742991352,216.68938910320617,12,Credit Card,True,True,,2023-11-27,Active
CUST_005741,Jeanne,Diaz,jacob26@example.com,852-471-5563 x174,1998-07-24,ON,Lake Donald,M1B 0Q2,2023-08-28,Enterprise,147.651441529358,736.6990956099413,24,Bank Transfer,True,True,REF4913,2023-09-26,Active
CUST_005742,Justin,Hale,kthompson@example.net,(172) 455-0055,1969-02-24,ON,South Deborah,K7N 8F5,2023-03-29,Basic,31.177891969445977,312.01582580998337,36,Credit Card,False,True,,2023-05-01,Active
CUST_005743,Robert,Colon,natasha53@example.com,1-955-567-3947,1950-09-13,ON,Letown,P0B 4T6,2022-03-05,Basic,31.31447542464626,659.3238035139309,24,Bank Transfer,False,False,,2022-06-25,Active
CUST_005744,Christina,Gaines,qkerr@example.net,874.221.0628,1985-06-11,ON,Port Johnny,K8J 9X5,2022-07-24,Basic,30.464379558419246,489.310750969746,24,PayPal,True,False,,2022-11-06,Active
CUST_005745,Shelia,Richardson,andrewjones@example.com,(639) 261-9045 x714,1958-06-01,AB,East Jessica,T2Z 0Y4,2022-06-27,Basic,29.928124483964186,510.9741688174358,24,Bank Transfer,True,False,,2023-09-18,Active
CUST_005746,Paul,Rogers,richard13@example.net,1 (890) 229-5673,1987-11-14,BC,Meganchester,V2M 3F2,2023-10-21,Premium,62.22024009576054,185.41931280125416,36,Credit Card,False,False,REF3793,2023-12-17,Active
CUST_005747,Taylor,Barber,randywhite@example.org,(670) 898-6055,2004-07-14,ON,Port Jose,L5R 0F1,2023-07-02,Premium,57.34809763894687,399.4562351492644,12,Credit Card,False,False,REF1388,2023-07-11,Active
CUST_005748,Ashley,Gutierrez,jack57@example.com,766-434-0498,1981-08-20,QC,Markborough,G5R 2G5,2023-03-24,Premium,61.817732478479094,615.1660143384105,12,Credit Card,True,False,REF9625,2023-05-20,Active
